,page_id,page_name,page_ideo_full_year,week,Other,Trump,Clinton,Johnson
429,168744703121,FOX25 News,-0.0729468705738121,2016-08-28,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-09-04,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-09-11,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-09-18,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-09-25,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-10-02,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-10-09,0,0,0,1
429,168744703121,FOX25 News,-0.0729468705738121,2016-10-16,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-10-23,1,0,0,0
429,168744703121,FOX25 News,-0.0729468705738121,2016-10-30,1,0,0,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-07-31,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-08-07,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-08-14,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-08-21,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-08-28,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-09-04,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-09-11,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-09-18,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-09-25,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-10-02,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-10-09,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-10-16,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-10-23,0,0,1,0
430,18813753280,Human Rights Campaign,-0.8571710303458149,2016-10-30,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-07-31,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-08-07,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-08-14,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-08-21,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-08-28,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-09-04,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-09-11,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-09-18,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-09-25,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-10-02,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-10-09,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-10-16,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-10-23,0,0,1,0
431,80562389320,NARAL Pro-Choice America,-1.3336304732782402,2016-10-30,0,0,1,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-07-31,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-08-07,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-08-14,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-08-21,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-08-28,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-09-04,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-09-11,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-09-18,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-09-25,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-10-02,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-10-09,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-10-16,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-10-23,0,1,0,0
432,570092813023833,Matt Walsh,0.4319689021917548,2016-10-30,0,1,0,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-07-31,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-08-07,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-08-14,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-08-21,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-08-28,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-09-04,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-09-11,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-09-18,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-09-25,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-10-02,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-10-09,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-10-16,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-10-23,0,0,1,0
433,131149920304237,HuffPost Weird News,-0.3703400019710761,2016-10-30,0,0,1,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-07-31,0,0,0,1
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-08-07,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-08-14,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-08-21,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-08-28,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-09-04,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-09-11,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-09-18,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-09-25,0,0,0,1
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-10-02,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-10-09,0,0,0,1
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-10-16,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-10-23,1,0,0,0
434,52902998700,FOX 12 Oregon,-0.0390669110001666,2016-10-30,1,0,0,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-07-31,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-08-07,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-08-14,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-08-21,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-08-28,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-09-04,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-09-11,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-09-18,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-09-25,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-10-02,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-10-09,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-10-16,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-10-23,0,0,1,0
435,197311240419563,Late Night with Seth Meyers,-0.4789147087724854,2016-10-30,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-07-31,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-08-07,1,0,0,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-08-14,1,0,0,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-08-21,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-08-28,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-09-04,1,0,0,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-09-11,1,0,0,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-09-18,1,0,0,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-09-25,0,0,0,1
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-10-02,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-10-09,0,0,0,1
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-10-16,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-10-23,0,0,1,0
436,13642915529,Detroit Free Press,-0.1953425882650115,2016-10-30,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-07-31,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-08-07,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-08-14,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-08-21,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-08-28,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-09-04,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-09-11,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-09-18,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-09-25,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-10-02,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-10-09,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-10-16,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-10-23,0,0,1,0
437,73563300980,The Situation Room,-0.6427369036006215,2016-10-30,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-07-31,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-08-07,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-08-14,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-08-21,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-08-28,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-09-04,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-09-11,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-09-18,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-09-25,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-10-02,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-10-09,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-10-16,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-10-23,0,0,1,0
438,280920811923248,PoliticsNation with Al Sharpton,-1.153816243353485,2016-10-30,0,0,1,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-07-31,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-08-07,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-08-14,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-08-21,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-08-28,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-09-04,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-09-11,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-09-18,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-09-25,0,0,0,1
439,31160214090,ABC7NY,-0.1284555553478628,2016-10-02,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-10-09,0,0,0,1
439,31160214090,ABC7NY,-0.1284555553478628,2016-10-16,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-10-23,1,0,0,0
439,31160214090,ABC7NY,-0.1284555553478628,2016-10-30,0,0,1,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-07-31,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-08-07,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-08-14,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-08-21,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-08-28,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-09-04,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-09-11,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-09-18,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-09-25,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-10-02,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-10-09,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-10-16,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-10-23,0,1,0,0
440,40667713734,Kirk Cameron,0.5115016459784505,2016-10-30,0,1,0,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-07-31,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-08-07,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-08-14,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-08-21,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-08-28,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-09-04,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-09-11,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-09-18,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-09-25,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-10-02,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-10-09,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-10-16,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-10-23,0,0,1,0
441,620332914649716,Conservatives Are Destroying Our Future,-1.2142510803184456,2016-10-30,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-07-31,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-08-07,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-08-14,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-08-21,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-08-28,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-09-04,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-09-11,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-09-18,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-09-25,1,0,0,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-10-02,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-10-09,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-10-16,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-10-23,0,0,1,0
442,445954212128295,Democrats Driving Forward to Victory,-1.6438179416077097,2016-10-30,0,0,1,0
443,50236802693,Fox 4,0.1502317899111786,2016-07-31,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-08-07,0,1,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-08-14,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-08-21,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-08-28,0,1,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-09-04,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-09-11,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-09-18,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-09-25,0,0,0,1
443,50236802693,Fox 4,0.1502317899111786,2016-10-02,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-10-09,0,0,0,1
443,50236802693,Fox 4,0.1502317899111786,2016-10-16,1,0,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-10-23,0,1,0,0
443,50236802693,Fox 4,0.1502317899111786,2016-10-30,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-07-31,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-08-07,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-08-14,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-08-21,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-08-28,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-09-04,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-09-11,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-09-18,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-09-25,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-10-02,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-10-09,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-10-16,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-10-23,1,0,0,0
444,74758790293,Fox 8 News,0.032264496892115004,2016-10-30,1,0,0,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-07-31,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-08-07,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-08-14,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-08-21,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-08-28,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-09-04,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-09-11,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-09-18,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-09-25,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-10-02,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-10-09,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-10-16,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-10-23,0,0,1,0
445,367105936678679,Union Thugs,-0.5203150459961358,2016-10-30,0,0,1,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-07-31,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-08-07,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-08-14,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-08-21,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-08-28,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-09-04,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-09-11,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-09-18,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-09-25,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-10-02,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-10-09,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-10-16,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-10-23,0,1,0,0
446,129184427195815,"Craig ""Sawman"" Sawyer",0.8052272238174482,2016-10-30,0,1,0,0
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-07-31,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-08-07,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-08-14,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-08-21,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-08-28,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-09-04,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-09-11,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-09-18,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-09-25,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-10-02,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-10-09,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-10-16,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-10-23,0,0,0,1
447,127175687433107,The Libertarian Republic,0.8364744883774241,2016-10-30,0,0,0,1
448,6276351475,KING 5,-0.1205438174737192,2016-07-31,0,0,0,1
448,6276351475,KING 5,-0.1205438174737192,2016-08-07,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-08-14,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-08-21,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-08-28,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-09-04,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-09-11,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-09-18,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-09-25,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-10-02,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-10-09,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-10-16,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-10-23,1,0,0,0
448,6276351475,KING 5,-0.1205438174737192,2016-10-30,0,0,1,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-07-31,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-08-07,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-08-14,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-08-21,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-08-28,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-09-04,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-09-11,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-09-18,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-09-25,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-10-02,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-10-09,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-10-16,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-10-23,0,1,0,0
449,521878704532086,Start Impeachment Now,1.7016281688568011,2016-10-30,0,1,0,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-07-31,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-08-07,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-08-14,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-08-21,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-08-28,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-09-04,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-09-11,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-09-18,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-09-25,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-10-02,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-10-09,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-10-16,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-10-23,0,0,1,0
450,895688690505840,Moderates For Bernie,-1.2583966974875498,2016-10-30,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-07-31,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-08-07,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-08-14,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-08-21,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-08-28,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-09-04,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-09-11,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-09-18,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-09-25,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-10-02,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-10-09,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-10-16,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-10-23,0,0,1,0
451,31709165325,The Ed Schultz Show,-1.7275620888600258,2016-10-30,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-07-31,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-08-07,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-08-14,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-08-21,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-08-28,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-09-04,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-09-11,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-09-18,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-09-25,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-10-02,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-10-09,0,0,1,0
452,105702905593,SFGATE,-0.3211436080857455,2016-10-16,0,0,1,0
